file,line,col,word,code,rule,decision,context
getting-started/quick-start.md,59,37,device,D-HOST,R15,stays,"- **Linux device**: Any Linux-based device where you have SSH or terminal access (PLC, PAC, Industrial PC, Serve"
getting-started/quick-start.md,60,18,device,D-REMOTE,R13,stays,- **Modbus slave device**: A remote I/O module or device with at least one digital output tha
getting-started/quick-start.md,60,51,device,D-REMOTE,R13,stays,- **Modbus slave device**: A remote I/O module or device with at least one digital output that supports Modbus TCP/IP. This wi
getting-started/quick-start.md,64,22,Orchestrator,O-ENTITY,R05,changes,## Step 1: Set Up an Orchestrator
getting-started/quick-start.md,66,4,orchestrator,O-ENTITY,R05,changes,An orchestrator is an edge agent that manages your vPLC devices. It runs on your phys
getting-started/quick-start.md,66,57,device,D-HOST,R15,stays,An orchestrator is an edge agent that manages your vPLC devices. It runs on your physical hardware and maintains a secure connection
getting-started/quick-start.md,68,23,Orchestrator,O-ENTITY,R05,changes,### 1.1 Start the New Orchestrator Wizard
getting-started/quick-start.md,71,18,Orchestrator,O-ENTITY,R05,changes,2. Navigate to **Orchestrators** in the left sidebar
getting-started/quick-start.md,72,20,Orchestrator,O-ENTITY,R05,changes,3. Click the **Add Orchestrator** button
getting-started/quick-start.md,74,7,Orchestrator,O-ENTITY,R05,changes,![New Orchestrator wizard - Details step](images/add-orchestrator-step1.png)
getting-started/quick-start.md,74,54,orchestrator,O-PATH,R02,changes,![New Orchestrator wizard - Details step](images/add-orchestrator-step1.png)
getting-started/quick-start.md,76,15,Orchestrator,O-ENTITY,R05,changes,### 1.2 Enter Orchestrator Details
getting-started/quick-start.md,78,26,orchestrator,O-ENTITY,R05,changes,"1. Enter a name for your orchestrator (e.g., ""QuickStartOrchestrator"")"
getting-started/quick-start.md,78,57,Orchestrator,O-ENTITY,R05,changes,"1. Enter a name for your orchestrator (e.g., ""QuickStartOrchestrator"")"
getting-started/quick-start.md,82,35,Device,D-HOST,R15,stays,### 1.3 Install the Agent on Your Device
getting-started/quick-start.md,84,51,orchestrator,O-AGENT,R03,changes,The wizard provides a curl command to install the orchestrator agent on your Linux device.
getting-started/quick-start.md,84,84,device,D-HOST,R15,stays,ovides a curl command to install the orchestrator agent on your Linux device.
getting-started/quick-start.md,86,7,Orchestrator,O-ENTITY,R05,changes,![New Orchestrator wizard - Install step](images/add-orchestrator-step2.png)
getting-started/quick-start.md,86,54,orchestrator,O-PATH,R02,changes,![New Orchestrator wizard - Install step](images/add-orchestrator-step2.png)
getting-started/quick-start.md,89,34,device,D-HOST,R15,stays,2. Open a terminal on your Linux device (via SSH or directly)
getting-started/quick-start.md,92,65,Orchestrator,O-ENTITY,R05,changes,"5. When the installation completes, the agent will display an **Orchestrator ID**"
getting-started/quick-start.md,94,18,Orchestrator,O-ENTITY,R05,changes,### 1.4 Link the Orchestrator
getting-started/quick-start.md,98,7,Orchestrator,O-ENTITY,R05,changes,![New Orchestrator wizard - Link step](images/add-orchestrator-step3.png)
getting-started/quick-start.md,98,51,orchestrator,O-PATH,R02,changes,![New Orchestrator wizard - Link step](images/add-orchestrator-step3.png)
getting-started/quick-start.md,100,15,Orchestrator,O-ENTITY,R05,changes,1. Copy the **Orchestrator ID** from your terminal
getting-started/quick-start.md,101,27,Orchestrator,O-ENTITY,R05,changes,2. Paste it into the **ID Orchestrator** field
getting-started/quick-start.md,102,19,Orchestrator,O-ENTITY,R05,changes,3. Click **Create Orchestrator**
getting-started/quick-start.md,104,17,orchestrator,O-ENTITY,R05,changes,"> **Note:** The orchestrator ID expires after 5 minutes. If it expires, run the installation comma"
getting-started/quick-start.md,106,19,orchestrator,O-ENTITY,R05,changes,"Once linked, your orchestrator will appear in the list with its connection status."
getting-started/quick-start.md,108,3,Orchestrator,O-ENTITY,R05,changes,![Orchestrators list showing connected orchestrator](images/orchestrators-list.png)
getting-started/quick-start.md,108,40,orchestrator,O-ENTITY,R05,changes,![Orchestrators list showing connected orchestrator](images/orchestrators-list.png)
getting-started/quick-start.md,108,61,orchestrator,O-PATH,R02,changes,![Orchestrators list showing connected orchestrator](images/orchestrators-list.png)
getting-started/quick-start.md,112,26,Device,D-VPLC,R18,changes,## Step 2: Create a vPLC Device
getting-started/quick-start.md,114,199,device,D-HOST,H05,stays,"ge is the ability to run multiple vPLC instances on a single physical device. Each vPLC runs in complete isolation with real-time execution, and a"
getting-started/quick-start.md,116,18,orchestrator,O-ENTITY,R05,changes,1. Click on your orchestrator to open its details
getting-started/quick-start.md,117,22,Device,D-VPLC,R18,changes,2. Navigate to the **Devices** tab
getting-started/quick-start.md,118,16,Device,D-VPLC,R18,changes,3. Click **Add Device**
getting-started/quick-start.md,120,11,Device,D-VPLC,R18,changes,![Add New Device dialog](images/add-device-modal.png)
getting-started/quick-start.md,120,37,device,D-PATH,R11,changes,![Add New Device dialog](images/add-device-modal.png)
getting-started/quick-start.md,122,12,device,D-VPLC,R18,changes,"4. Enter a device name (e.g., ""Demo vPLC"")"
getting-started/quick-start.md,130,3,Device,D-VPLC,R18,changes,![Devices list showing the created vPLC](images/devices-list-with-vplc.png)
getting-started/quick-start.md,130,49,device,D-PATH,R11,changes,![Devices list showing the created vPLC](images/devices-list-with-vplc.png)
getting-started/quick-start.md,208,45,device,D-REMOTE,R13,stays,"To connect your program outputs to external devices, we'll configure a Modbus Remote Device."
getting-started/quick-start.md,208,86,Device,D-REMOTE,R13,stays,"program outputs to external devices, we'll configure a Modbus Remote Device."
getting-started/quick-start.md,210,18,Device,D-REMOTE,R13,stays,### Add a Remote Device
getting-started/quick-start.md,213,20,Device,D-REMOTE,R13,stays,2. Select **Remote Device** from the dropdown menu
getting-started/quick-start.md,214,12,device,D-REMOTE,R13,stays,"3. Enter a device name (e.g., ""ModbusCoils"")"
getting-started/quick-start.md,218,14,Device,D-REMOTE,R13,stays,![Add Remote Device dialog](images/add-remote-device.png)
getting-started/quick-start.md,218,47,device,D-REMOTE,R11a,stays,![Add Remote Device dialog](images/add-remote-device.png)
getting-started/quick-start.md,220,12,Device,D-REMOTE,R13,stays,The Remote Device configuration panel will open:
getting-started/quick-start.md,222,10,Device,D-REMOTE,R13,stays,![Remote Device configuration panel](images/configure-remote-device.png)
getting-started/quick-start.md,222,62,device,D-EDITORNODE,R11b,stays,![Remote Device configuration panel](images/configure-remote-device.png)
getting-started/quick-start.md,226,61,device,D-REMOTE,R13,stays,"- **IP Address**: Enter the IP address of your Modbus slave device (e.g., `192.168.1.100`). The device must be accessible on the same ne"
getting-started/quick-start.md,226,97,device,D-REMOTE,R13,stays,"e IP address of your Modbus slave device (e.g., `192.168.1.100`). The device must be accessible on the same network where the vPLC was configured."
getting-started/quick-start.md,253,194,device,D-REMOTE,R13,stays,"s located at `%QX0.0`, it will be automatically written to the Modbus device whenever its value changes."
getting-started/quick-start.md,261,25,Device,D-EDITORNODE,H03,stays,"1. In the IDE, expand **Devices** in the left sidebar"
getting-started/quick-start.md,262,15,Orchestrator,O-ENTITY,R05,changes,2. Click on **Orchestrators** to open the Device Orchestrators panel
getting-started/quick-start.md,262,43,Device,O-EDGEDEV,H06,changes,2. Click on **Orchestrators** to open the Device Orchestrators panel
getting-started/quick-start.md,262,50,Orchestrator,O-ENTITY,R05,changes,2. Click on **Orchestrators** to open the Device Orchestrators panel
getting-started/quick-start.md,263,16,orchestrator,O-ENTITY,R05,changes,"3. Expand your orchestrator (e.g., ""QuickStartOrchestrator"") to see your vPLC"
getting-started/quick-start.md,263,47,Orchestrator,O-ENTITY,R05,changes,"3. Expand your orchestrator (e.g., ""QuickStartOrchestrator"") to see your vPLC"
getting-started/quick-start.md,311,47,device,D-REMOTE,R13,stays,- Check the output coils of your Modbus slave device
getting-started/quick-start.md,325,21,Device,D-PLAIN,H02,stays,### Connect to Real Devices
getting-started/quick-start.md,326,118,device,D-REMOTE,R13,stays,"/communication)** - Configure Modbus servers, clients, and OPC-UA for device integration"
getting-started/quick-start.md,330,6,Orchestrator,O-ENTITY,R05,changes,- **[Orchestrators](../platform/orchestrators/overview)** - Deploy orchestrators to edg
getting-started/quick-start.md,330,33,orchestrator,O-PATH,R02,changes,- **[Orchestrators](../platform/orchestrators/overview)** - Deploy orchestrators to edge devices across multiple s
getting-started/quick-start.md,330,68,orchestrator,O-ENTITY,R05,changes,- **[Orchestrators](../platform/orchestrators/overview)** - Deploy orchestrators to edge devices across multiple sites
getting-started/quick-start.md,330,90,device,D-HOST,R15,stays,(../platform/orchestrators/overview)** - Deploy orchestrators to edge devices across multiple sites
getting-started/quick-start.md,331,11,device,D-VPLC,R18,changes,- **[vPLC devices](../platform/vplcs/overview)** - Run multiple vPLCs on a single edge
getting-started/quick-start.md,331,88,device,D-HOST,R15,stays,](../platform/vplcs/overview)** - Run multiple vPLCs on a single edge device for workload consolidation
getting-started/quick-start.md,338,19,orchestrator,O-ENTITY,R05,changes,- Check that your orchestrator is connected (green status indicator)
getting-started/quick-start.md,339,43,orchestrator,O-ENTITY,R05,changes,- Verify network connectivity between the orchestrator and the platform
getting-started/quick-start.md,340,13,orchestrator,O-ENTITY,R05,changes,- Check the orchestrator logs for error messages
getting-started/quick-start.md,350,22,Orchestrator,O-ENTITY,R05,changes,- Try refreshing the Orchestrators panel (click the refresh icon)
getting-started/quick-start.md,352,5,Orchestrator,O-ENTITY,R05,changes,### Orchestrator ID expired
getting-started/quick-start.md,353,52,device,D-HOST,R15,stays,- Run the installation command again on your Linux device
getting-started/quick-start.md,356,63,orchestrator,O-PATH,R02,changes,"For more help, visit the [Troubleshooting](../troubleshooting/orchestrator-not-connecting) section or contact support."
getting-started/what-is-autonomy-edge.md,5,170,orchestrator,O-AGENT,R03,changes,ound manually. The only thing that runs on your hardware is a small **orchestrator agent** that talks to the cloud and starts and stops vPLC containers.
getting-started/what-is-autonomy-edge.md,10,75,device,D-HOST,H05,stays,OEMs and machine builders** who need to ship the same program to many devices and keep them in sync over the air.
getting-started/what-is-autonomy-edge.md,18,55,device,D-HOST,H05,stays,"- **Single-PLC machines.** One project, one vPLC, one device. The Quick Start walks through exactly this case."
getting-started/what-is-autonomy-edge.md,19,31,orchestrator,O-ENTITY,R05,changes,"- **Multi-PLC machines.** One orchestrator on a beefy edge device, several vPLCs each running an isolated runtim"
getting-started/what-is-autonomy-edge.md,19,60,device,D-HOST,R15,stays,"- **Multi-PLC machines.** One orchestrator on a beefy edge device, several vPLCs each running an isolated runtime, all coordinated from"
getting-started/what-is-autonomy-edge.md,20,25,device,D-HOST,H05,stays,- **Fleets of identical devices.** Push the same project to many orchestrators across sites. (Multip
getting-started/what-is-autonomy-edge.md,20,66,orchestrator,O-ENTITY,R05,changes,- **Fleets of identical devices.** Push the same project to many orchestrators across sites. (Multiple orchestrators require a paid plan; see [Pric
getting-started/what-is-autonomy-edge.md,20,104,orchestrator,O-ENTITY,R05,changes,* Push the same project to many orchestrators across sites. (Multiple orchestrators require a paid plan; see [Pricing](../plans-and-billing/pricing).)
getting-started/what-is-autonomy-edge.md,28,10,orchestrator,O-AGENT,R03,changes,"2. **The orchestrator agent.** A small Python daemon that runs on a Linux edge device (PLC,"
getting-started/what-is-autonomy-edge.md,28,80,device,D-HOST,R15,stays,"orchestrator agent.** A small Python daemon that runs on a Linux edge device (PLC, PAC, industrial PC, server, Raspberry Pi). You install it with"
getting-started/what-is-autonomy-edge.md,29,74,orchestrator,O-ENTITY,R05,changes,"**vPLC containers.** When you tell the platform to create a vPLC, the orchestrator starts an OpenPLC v4 runtime in a Docker container on that device. Ea"
getting-started/what-is-autonomy-edge.md,29,146,device,D-HOST,H05,stays,chestrator starts an OpenPLC v4 runtime in a Docker container on that device. Each vPLC appears on your physical LAN with its own IP and MAC addre
getting-started/what-is-autonomy-edge.md,40,11,orchestrator,O-ENTITY,R05,changes,- Run one orchestrator with two vPLC devices.
getting-started/what-is-autonomy-edge.md,40,38,device,D-VPLC,R18,changes,- Run one orchestrator with two vPLC devices.
getting-started/what-is-autonomy-edge.md,43,30,orchestrator,O-ENTITY,R05,changes,"Private projects, additional orchestrators, more devices, and team features require a paid plan. The five plans"
getting-started/what-is-autonomy-edge.md,43,50,device,D-VPLC,H01,changes,"Private projects, additional orchestrators, more devices, and team features require a paid plan. The five plans are summarize"
account/settings/account.md,13,58,orchestrator,O-ENTITY,R05,changes,"> Deleting your account is permanent. Personal projects, orchestrators and devices will be removed. Forum posts, topics and direct messages"
account/settings/account.md,13,76,device,D-VPLC,H01,changes,"eting your account is permanent. Personal projects, orchestrators and devices will be removed. Forum posts, topics and direct messages remain visi"
account/settings/account.md,22,8,orchestrator,O-ENTITY,R05,changes,- Your orchestrators and their vPLC devices.
account/settings/account.md,22,37,device,D-VPLC,R18,changes,- Your orchestrators and their vPLC devices.
account/settings/security-email.md,28,32,device,D-PLAIN,R14,stays,- All active sessions on every device are signed out. You'll need to sign in again with the new email.
account/settings/security-password.md,17,83,device,D-PLAIN,R14,stays,nging your password will sign you out of all active sessions on every device.*
account/settings/usage.md,50,5,Orchestrator,O-ENTITY,R05,changes,- **Orchestrators**: N / M used.
account/settings/usage.md,51,5,Device,D-VPLC,H01,changes,- **Devices**: N / M used.
account/settings/usage.md,62,5,Orchestrator,O-ENTITY,R05,changes,| **Orchestrators** | The number of orchestrator entries in your workspace (Active + I
account/settings/usage.md,62,37,orchestrator,O-ENTITY,R05,changes,| **Orchestrators** | The number of orchestrator entries in your workspace (Active + Inactive). |
account/settings/usage.md,63,5,Device,D-VPLC,R18,changes,| **Devices** | The number of vPLC entries across all your orchestrators. |
account/settings/usage.md,63,60,orchestrator,O-ENTITY,R05,changes,| **Devices** | The number of vPLC entries across all your orchestrators. |
